1.208846277500639e-01	9.016949139805208e-06	1.474321298584850e-06	2.375964574527671e-01
1.252066158460119e-01	6.712998047104244e-06	1.398266485164539e-06	2.460912435960758e-01
1.296831279823544e-01	5.999292263148433e-06	1.366687775764455e-06	2.548897438283664e-01
1.343196888571075e-01	3.129365593633193e-06	1.305177707437383e-06	2.640028168394619e-01
1.391220206928157e-01	3.390312545935768e-06	1.254325679107842e-06	2.734417095499232e-01
1.440960502986459e-01	2.588039337123435e-06	1.180393361438575e-06	2.832180709914616e-01
1.492479163849734e-01	1.096472742887034e-06	1.063778520267751e-06	2.933439666836193e-01
1.545839771394854e-01	2.478284300887197e-06	1.151941992313509e-06	3.038318935244588e-01
1.601108180741534e-01	3.512252680639580e-06	1.137591295448475e-06	3.146947952136387e-01
1.658352601527586e-01	2.647904145975326e-06	1.030946165332494e-06	3.259460782269120e-01
1.717643682090002e-01	3.168356519011888e-07	8.923622635272694e-07	3.375996283617587e-01
1.779054596655765e-01	2.262451191473812e-06	9.367793766706514e-07	3.496698278745766e-01
1.842661135649999e-01	8.087346289680876e-07	8.343815939808350e-07	3.621715732305764e-01
1.908541799232893e-01	4.605595354676614e-07	8.014904631692241e-07	3.751202934882892e-01
1.976777894180867e-01	7.889993027160877e-07	7.697012330629656e-07	3.885319693413761e-01
2.047453634231516e-01	1.410627682066978e-06	7.852282984575614e-07	4.024231528412383e-01
2.120656244016195e-01	9.690722084760977e-07	7.282259100556012e-07	4.168109878247711e-01
2.196476066708506e-01	1.290874258757058e-06	7.462857971220336e-07	4.317132310724701e-01
2.275006675521535e-01	2.464267756984652e-07	7.613024513724300e-07	4.471482742230041e-01
2.356344989191457e-01	3.505319670769460e-07	8.079052862012359e-07	4.631351664712992e-01
2.440591391590019e-01	4.939373019750060e-07	8.599625083466125e-07	4.796936380781475e-01
2.527849855613537e-01	-5.471916662253432e-07	8.426886874657713e-07	4.968441247203556e-01
2.618228071501288e-01	-3.947834155781110e-07	8.830673934646731e-07	5.146077927114825e-01
2.701107233169440e-01	3.419580297102217e-07	1.145809011906283e-06	5.308975357296948e-01
