2.672340254825045e-02	7.099807789577348e-03	2.729442575744032e-04	5.252329784437608e-02
2.767996674246508e-02	6.213140284829513e-03	2.421768026947868e-04	5.440336929071553e-02
2.867077115201162e-02	5.451792045588776e-03	2.140006444854938e-04	5.635073789447669e-02
2.969704140539787e-02	4.319897370044930e-03	1.804989468588755e-04	5.836781255740948e-02
3.076004700250409e-02	3.718459729198529e-03	1.585637144647744e-04	6.045708840790195e-02
3.186110288495872e-02	3.605280384069578e-03	1.483613109753212e-04	6.262114988746280e-02
3.300157106272582e-02	3.121764679161396e-03	1.306663789359258e-04	6.486267394768452e-02
3.418286229891609e-02	2.729008896869149e-03	1.165841296814657e-04	6.718443336164191e-02
3.540643785490580e-02	2.272849925504763e-03	1.013600984409649e-04	6.958930015382188e-02
3.667381129792215e-02	2.161402065485549e-03	9.396039223274795e-05	7.208024915282793e-02
3.798655037333128e-02	1.988808422139906e-03	8.653216062858234e-05	7.466036167125342e-02
3.934627894394466e-02	1.623334133680626e-03	7.425212871426983e-05	7.733282931727592e-02
4.075467899874316e-02	1.533924297530999e-03	6.906637820774715e-05	8.010095794268780e-02
4.221349273350318e-02	1.277441090437510e-03	6.015811264804613e-05	8.296817173224634e-02
4.372452470589892e-02	1.229769588977556e-03	5.737101420691536e-05	8.593801743940209e-02
4.528964406774658e-02	1.138718403176084e-03	5.350998397915907e-05	8.901416877364549e-02
4.691078687715157e-02	1.006247512874378e-03	4.539443864307265e-05	9.220043094489813e-02
4.858995849341921e-02	9.087891179747295e-04	4.060730914105876e-05	9.550074537057077e-02
5.032923605769114e-02	8.588874781286784e-04	3.766754423934434e-05	9.891919455111033e-02
5.213077106237620e-02	7.778413165560620e-04	3.385467836900343e-05	1.024600071200673e-01
5.399679201255396e-02	7.279083319934579e-04	3.248335450429955e-05	1.061275630749302e-01
5.592960718264333e-02	6.665275899249431e-04	2.898925162569015e-05	1.099263991951973e-01
5.793160747174605e-02	5.869675340734971e-04	2.531075769441698e-05	1.138612146543894e-01
6.000526936119720e-02	5.218936865420774e-04	2.215315125266087e-05	1.179368768329432e-01
6.215315797798125e-02	4.873777822195347e-04	2.022373610058261e-05	1.221584273391784e-01
6.437793026780309e-02	4.743620331531322e-04	1.880813285101822e-05	1.265310882457843e-01
6.668233828173910e-02	4.202045129158943e-04	1.668680306618740e-05	1.310602685495422e-01
6.906923258053395e-02	4.025281367519082e-04	1.546616234048630e-05	1.357515708622730e-01
7.154156576075416e-02	3.769848919462215e-04	1.420969020258038e-05	1.406107983412881e-01
7.410239610716035e-02	3.441495578684841e-04	1.307698320876926e-05	1.456439618679145e-01
7.675489137581616e-02	3.036696999789891e-04	1.162252158089308e-05	1.508572874829765e-01
7.950233271261350e-02	2.872002109864906e-04	1.062314401188103e-05	1.562572240884297e-01
8.234811871206150e-02	2.589893665366471e-04	9.522353871748564e-06	1.618504514246750e-01
8.529576962135973e-02	2.263738592673430e-04	8.426215924317126e-06	1.676438883334212e-01
8.834893169495631e-02	2.042041558964691e-04	7.586637460338570e-06	1.736447013163160e-01
9.151138170497727e-02	1.819011437718708e-04	6.765386371275243e-06	1.798603133999336e-01
9.478703161310693e-02	1.615468210843789e-04	6.071750579216167e-06	1.862984133180842e-01
9.817993340969811e-02	1.479002800620665e-04	5.537467723086256e-06	1.929669650228050e-01
1.016942841260982e-01	1.353345472053815e-04	5.043822689408593e-06	1.998742175357963e-01
1.053344310263919e-01	1.147913232746050e-04	4.446669271399242e-06	2.070287151524902e-01
1.091048769849816e-01	9.302442392842833e-05	3.857177746862671e-06	2.144393080113736e-01
1.130102860566591e-01	8.076569595220165e-05	3.458508454874779e-06	2.221151630416407e-01
1.170554892460572e-01	6.428174597641095e-05	3.031278720681762e-06	2.300657753027162e-01
1.212454904836198e-01	5.160150182934136e-05	2.670375359687042e-06	2.383009797296769e-01
1.255854728154809e-01	4.450144496971721e-05	2.497409526856735e-06	2.468309632991007e-01
1.300808048149111e-01	3.533043947070539e-05	2.253915582322732e-06	2.556662776303920e-01
1.347370472232609e-01	2.437183393578675e-05	1.995045102835745e-06	2.648178520381719e-01
1.395599598286175e-01	1.825492211923825e-05	1.765434955020098e-06	2.742970070518783e-01
1.445555085906828e-01	1.258133341446842e-05	1.509607683865748e-06	2.841154684193002e-01
1.497298730206863e-01	8.869103758252328e-06	1.352240972478552e-06	2.942853816113691e-01
1.550894538254618e-01	5.870397184374719e-06	1.270329198958522e-06	3.048193268461481e-01
1.606408808251442e-01	6.588165374312882e-06	1.254711800077992e-06	3.157303346506059e-01
1.663910211542802e-01	3.985868756917581e-06	1.059347891800048e-06	3.270319019794244e-01
1.723469877564977e-01	2.906420296014890e-06	9.885484411731357e-07	3.387380089107779e-01
1.785161481832415e-01	2.179110583819004e-06	9.352372613216117e-07	3.508631359397392e-01
1.849061337074606e-01	8.497820357372972e-07	8.289285584678920e-07	3.634222818907021e-01
1.915248487635192e-01	1.283027575354460e-06	8.452095712474929e-07	3.764309824709798e-01
1.983804807250094e-01	1.557321581728862e-06	8.169580928389309e-07	3.899053294885285e-01
2.054815100325611e-01	2.416763587922625e-06	8.300422709991988e-07	4.038619907575703e-01
2.128367206841766e-01	5.289345123967028e-07	7.367997285607381e-07	4.183182307167376e-01
2.204552111010667e-01	2.108509427101829e-06	8.103617904875691e-07	4.332919317852432e-01
2.283464053824294e-01	1.203750119938159e-06	8.246560029171763e-07	4.488016164834960e-01
2.365200649630934e-01	1.907869897405203e-06	8.916644407971468e-07	4.648664703455227e-01
2.449863006884473e-01	-2.406696880179531e-07	8.590765295635020e-07	4.815063656515407e-01
2.537555853215903e-01	2.429141864478222e-06	9.977031389711772e-07	4.987418860100376e-01
2.628387664981766e-01	1.317210062759846e-06	1.005757300927946e-06	5.165943518197669e-01
2.706302880708115e-01	-3.189910923367688e-07	1.250939956739546e-06	5.319081355896849e-01
